response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood
1/27/2016 21:10,Domestic Abuse-In Progress ,Yes,DASTR,No,Improvised Weapon,Other (specify),Black,Male,49.0,Verbal Non-Compliance,5,East Harriet
1/29/2016 1:47,Theft ,Yes,TFPER,No,Gun Point Display,Compliance,White,Male,30.0,Tensed,1,Downtown West
1/29/2016 1:47,Theft ,Yes,TFPER,No,Bodily Force,Joint Lock,White,Male,30.0,Tensed,1,Downtown West
1/29/2016 12:18,Domestic Abuse-In Progress ,Yes,VDNCO,No,Bodily Force,Body Weight to Pin,Black,Male,32.0,Tensed,4,Willard - Hay
1/29/2016 12:18,Domestic Abuse-In Progress ,Yes,VDNCO,No,Bodily Force,Push Away,Black,Male,32.0,Tensed,4,Willard - Hay
1/29/2016 12:18,Domestic Abuse-In Progress ,Yes,VDNCO,No,Taser,Touch,Black,Male,32.0,Tensed,4,Willard - Hay
1/29/2016 16:35,Unknown Trouble ,No,DISCON,No,Improvised Weapon,Flashlight,White,Male,36.0,Assaulted Officer,3,Midtown Phillips
1/29/2016 16:35,Unknown Trouble ,No,DISCON,No,Bodily Force,Body Weight to Pin,White,Male,36.0,Assaulted Officer,3,Midtown Phillips
1/29/2016 16:35,Unknown Trouble ,No,DISCON,No,Bodily Force,Joint Lock,White,Male,36.0,Assaulted Officer,3,Midtown Phillips
1/29/2016 23:34,Domestic Abuse-In Progress ,Yes,DASLT2,Yes,Bodily Force,Body Weight to Pin,Native American,Male,23.0,Tensed,3,East Phillips
1/29/2016 23:34,Domestic Abuse-In Progress ,Yes,DASLT2,Yes,Bodily Force,Push Away,Native American,Male,23.0,Tensed,3,East Phillips
1/30/2016 1:35,Person with a Gun ,No,FORCE,,Bodily Force,Body Weight to Pin,Black,Male,24.0,Verbal Non-Compliance,1,Downtown West
1/30/2016 1:35,Person with a Gun ,No,FORCE,,Gun Point Display,Compliance,Black,Male,24.0,Verbal Non-Compliance,1,Downtown West
1/30/2016 1:51,Trespass in Boarded Dwell ,No,DISCON,No,Bodily Force,Body Weight to Pin,Black,Female,21.0,Commission of Crime,4,Near - North
1/30/2016 1:51,Trespass in Boarded Dwell ,No,DISCON,No,Chemical Irritant,Personal Mace,Black,Female,21.0,Commission of Crime,4,Near - North
1/30/2016 9:59,Auto Theft in Progress ,Yes,RECVEH,Yes,Bodily Force,Knees,Other / Mixed Race,Male,30.0,Unspecified,3,Standish
1/30/2016 9:59,Auto Theft in Progress ,Yes,RECVEH,Yes,Bodily Force,Punches,Other / Mixed Race,Male,30.0,Unspecified,3,Standish
1/30/2016 9:59,Auto Theft in Progress ,Yes,RECVEH,Yes,Bodily Force,Body Weight to Pin,Other / Mixed Race,Male,30.0,Unspecified,3,Standish
1/30/2016 9:59,Auto Theft in Progress ,Yes,RECVEH,Yes,Police K9 Bite,Off Lead,Other / Mixed Race,Male,30.0,Unspecified,3,Standish
1/31/2016 2:29,Suspicious Person ,No,DISCON,,Chemical Irritant,Personal Mace,,Female,0.0,Commission of Crime,1,Downtown West
1/31/2016 2:29,Suspicious Person ,No,DISCON,,Chemical Irritant,Personal Mace,,Female,0.0,Commission of Crime,1,Downtown West
1/31/2016 18:14,Sound of Shots Fired ,Yes,ASLT2,No,Bodily Force,Joint Lock,Black,Male,35.0,Tensed,4,Lind - Bohanon
1/31/2016 18:14,Sound of Shots Fired ,Yes,ASLT2,No,Bodily Force,Body Weight to Pin,Black,Male,35.0,Tensed,4,Lind - Bohanon
2/1/2016 2:38,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,Commission of Crime,1,Downtown West
2/1/2016 2:38,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,Commission of Crime,1,Downtown West
2/2/2016 21:38,Unknown Trouble ,No,ASLT4,,Bodily Force,Body Weight to Pin,Black,Female,36.0,Assaulted Officer,1,Downtown West
2/5/2016 2:10,Unknown Trouble ,Yes,OBSTRU,No,Bodily Force,Joint Lock,White,Male,35.0,Tensed,5,Whittier
2/5/2016 2:10,Unknown Trouble ,Yes,OBSTRU,No,Bodily Force,Body Weight to Pin,White,Male,35.0,Tensed,5,Whittier
2/5/2016 20:35,Theft - Report Only ,Yes,THEFT,No,Bodily Force,Joint Lock,White,Female,20.0,Tensed,5,Lowry Hill East
2/5/2016 20:39,Theft - Report Only ,No,THEFT,No,Bodily Force,Joint Lock,White,Female,20.0,Tensed,5,Lowry Hill East
2/6/2016 2:02,Overdose-Accidental ,No,PRIORI,,Bodily Force,Body Weight to Pin,White,Male,18.0,Tensed,5,Fulton
2/6/2016 2:02,Overdose-Accidental ,No,PRIORI,,Bodily Force,Body Weight to Pin,White,Male,18.0,Tensed,5,Fulton
2/6/2016 3:07,Unknown Trouble ,No,ASLT5,,Bodily Force,Body Weight to Pin,White,Male,31.0,Tensed,1,Downtown West
2/6/2016 3:07,Unknown Trouble ,No,ASLT5,,Bodily Force,Push Away,White,Male,31.0,Tensed,1,Downtown West
2/6/2016 3:07,Unknown Trouble ,No,ASLT5,,Bodily Force,Joint Lock,White,Male,31.0,Tensed,1,Downtown West
2/6/2016 3:20,Suspicious Vehicle ,No,OBSTRU,,Bodily Force,Body Weight to Pin,Black,Male,44.0,Tensed,3,Corcoran
2/6/2016 3:20,Suspicious Vehicle ,No,OBSTRU,,Bodily Force,Body Weight to Pin,Black,Male,44.0,Tensed,3,Corcoran
2/7/2016 2:12,Robbery of Biz In Progress ,Yes,THREAT,No,Bodily Force,Joint Lock,White,Male,25.0,Fled on Foot,2,Como
2/7/2016 2:12,Robbery of Biz In Progress ,Yes,THREAT,No,Gun Point Display,Compliance,White,Male,25.0,Fled on Foot,2,Como
2/7/2016 2:12,Robbery of Biz In Progress ,Yes,THREAT,No,Bodily Force,Punches,White,Male,25.0,Fled on Foot,2,Como
2/7/2016 2:12,Robbery of Biz In Progress ,Yes,THREAT,No,Improvised Weapon,Flashlight,White,Male,25.0,Fled on Foot,2,Como
2/7/2016 2:54,Suspicious Person ,No,ASLT5,No,Bodily Force,Joint Lock,White,Male,31.0,Commission of Crime,1,Downtown West
2/7/2016 2:54,Suspicious Person ,No,ASLT5,No,Bodily Force,Push Away,White,Male,31.0,Commission of Crime,1,Downtown West
2/7/2016 2:54,Suspicious Person ,No,ASLT5,No,Bodily Force,Body Weight to Pin,White,Male,31.0,Commission of Crime,1,Downtown West
2/7/2016 2:54,Suspicious Person ,No,ASLT5,No,Bodily Force,Knees,White,Male,31.0,Commission of Crime,1,Downtown West
2/7/2016 5:55,Emotionally Disturb Person ,Yes,CIC,Yes,Taser,Firing Darts,Black,Male,28.0,Commission of Crime,4,Harrison
2/7/2016 5:55,Emotionally Disturb Person ,Yes,CIC,Yes,Chemical Irritant,Personal Mace,Black,Male,28.0,Commission of Crime,4,Harrison
2/7/2016 5:55,Emotionally Disturb Person ,Yes,CIC,Yes,Chemical Irritant,Personal Mace,Black,Male,28.0,Commission of Crime,4,Harrison
2/7/2016 23:27,Assault in Progress ,Yes,OBSTRU,,Bodily Force,Body Weight to Pin,Black,Male,28.0,Tensed,1,Elliot Park
2/8/2016 0:36,Suspicious Person ,No,OBSTRU,,Bodily Force,Body Weight to Pin,White,Female,21.0,Commission of Crime,1,Downtown West
2/8/2016 2:22,Disturbance ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Female,21.0,Commission of Crime,1,Downtown West
2/8/2016 2:22,Disturbance ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Female,21.0,Commission of Crime,1,Downtown West
2/8/2016 17:55,Suspicious Person ,No,TRSPAS,,Bodily Force,Body Weight to Pin,Native American,Male,38.0,Fled on Foot,4,Hawthorne
2/8/2016 17:55,Suspicious Person ,No,TRSPAS,,Bodily Force,Joint Lock,Native American,Male,38.0,Fled on Foot,4,Hawthorne
2/9/2016 4:04,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Male,26.0,Commission of Crime,1,Downtown West
2/9/2016 4:04,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Knees,White,Male,26.0,Commission of Crime,1,Downtown West
2/9/2016 4:04,Unwanted Person ,Yes,OBSTRU,Yes,Chemical Irritant,Personal Mace,White,Male,26.0,Commission of Crime,1,Downtown West
2/9/2016 4:04,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Conscious Neck Restraint,White,Male,26.0,Commission of Crime,1,Downtown West
2/9/2016 4:04,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Joint Lock,White,Male,26.0,Commission of Crime,1,Downtown West
2/9/2016 4:04,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Male,26.0,Commission of Crime,1,Downtown West
2/9/2016 4:04,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Joint Lock,White,Male,26.0,Commission of Crime,1,Downtown West
2/9/2016 9:43,Assist EMS Personnel ,No,PRIORI,Yes,Bodily Force,Joint Lock,Native American,Female,38.0,Tensed,1,Downtown West
2/9/2016 14:09,Unknown Wireless/Cell Phone,Yes,DASLT5,,Bodily Force,Body Weight to Pin,Black,Male,51.0,Tensed,3,Midtown Phillips
2/9/2016 14:09,Unknown Wireless/Cell Phone,Yes,DASLT5,,Bodily Force,Body Weight to Pin,Black,Male,51.0,Tensed,3,Midtown Phillips
2/9/2016 14:09,Unknown Wireless/Cell Phone,Yes,DASLT5,,Bodily Force,Body Weight to Pin,Black,Male,51.0,Tensed,3,Midtown Phillips
2/11/2016 1:57,Suspicious Vehicle ,Yes,MJINMV,,Bodily Force,Body Weight to Pin,Black,Male,23.0,Tensed,2,Waite Park
2/11/2016 14:40,High Risk Warrant Entry ,No,NARC,Yes,Improvised Weapon,Other (specify),Black,Male,39.0,Unspecified,4,Cleveland
2/12/2016 4:47,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Knees,White,Female,24.0,Assaulted Officer,2,Northeast Park
2/12/2016 4:47,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Female,24.0,Assaulted Officer,2,Northeast Park
2/12/2016 4:47,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Joint Lock,White,Female,24.0,Assaulted Officer,2,Northeast Park
2/12/2016 4:47,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Punches,White,Female,24.0,Assaulted Officer,2,Northeast Park
2/12/2016 4:47,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Push Away,White,Female,24.0,Assaulted Officer,2,Northeast Park
2/12/2016 4:47,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Female,24.0,Assaulted Officer,2,Northeast Park
2/12/2016 4:47,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Punches,White,Female,24.0,Assaulted Officer,2,Northeast Park
2/12/2016 19:01,Burglary Dwlng In Progress ,Yes,CIC,,Bodily Force,Body Weight to Pin,Black,Male,0.0,Unspecified,4,Jordan
2/12/2016 19:01,Burglary Dwlng In Progress ,Yes,CIC,,Bodily Force,Body Weight to Pin,Black,Male,0.0,Unspecified,4,Jordan
2/12/2016 19:01,Burglary Dwlng In Progress ,Yes,CIC,,Bodily Force,Body Weight to Pin,Black,Male,0.0,Unspecified,4,Jordan
2/12/2016 19:01,Burglary Dwlng In Progress ,Yes,CIC,,Bodily Force,Body Weight to Pin,Black,Male,0.0,Unspecified,4,Jordan
2/13/2016 1:41,Suspicious Vehicle ,No,OPBOTT,Yes,Bodily Force,Joint Lock,Black,Male,37.0,Verbal Non-Compliance,3,Ventura Village
2/13/2016 1:41,Suspicious Vehicle ,No,OPBOTT,Yes,Bodily Force,Joint Lock,Black,Male,37.0,Verbal Non-Compliance,3,Ventura Village
2/13/2016 17:24,Unknown Trouble ,No,DISCON,,Bodily Force,Push Away,White,Male,30.0,Fled on Foot,5,Whittier
2/13/2016 17:24,Unknown Trouble ,No,DISCON,,Bodily Force,Body Weight to Pin,White,Male,30.0,Fled on Foot,5,Whittier
2/13/2016 21:27,Fight ,No,FORCE,,Chemical Irritant,Crowd Control Mace,Black,Male,20.0,Unspecified,1,Downtown West
2/14/2016 1:08,Unwanted Person ,Yes,DISCON,,Bodily Force,Body Weight to Pin,White,Male,35.0,Unspecified,2,Columbia Park
2/14/2016 2:39,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,40.0,Commission of Crime,1,Downtown West
2/14/2016 2:39,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,40.0,Commission of Crime,1,Downtown West
2/14/2016 2:39,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,40.0,Commission of Crime,1,Downtown West
2/14/2016 2:39,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,40.0,Commission of Crime,1,Downtown West
2/14/2016 3:14,Suspicious Person ,No,FORCE,,Chemical Irritant,Personal Mace,Black,Male,28.0,Unspecified,1,Downtown West
2/14/2016 4:50,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,Black,Male,32.0,Commission of Crime,1,Loring Park
2/14/2016 4:50,Unwanted Person ,Yes,OBSTRU,Yes,Bodily Force,Push Away,Black,Male,32.0,Commission of Crime,1,Loring Park
2/15/2016 2:41,Suspicious Vehicle ,No,DWI,Yes,Bodily Force,Body Weight to Pin,White,Male,23.0,Tensed,4,Near - North
2/15/2016 2:41,Suspicious Vehicle ,No,DWI,Yes,Bodily Force,Punches,White,Male,23.0,Tensed,4,Near - North
2/15/2016 2:41,Suspicious Vehicle ,No,DWI,Yes,Bodily Force,Body Weight to Pin,White,Male,23.0,Tensed,4,Near - North
2/15/2016 2:41,Suspicious Vehicle ,No,DWI,Yes,Bodily Force,Joint Lock,White,Male,23.0,Tensed,4,Near - North
2/15/2016 2:41,Suspicious Vehicle ,No,DWI,Yes,Bodily Force,Body Weight to Pin,White,Male,23.0,Tensed,4,Near - North
2/15/2016 2:41,Suspicious Vehicle ,No,DWI,Yes,Bodily Force,Slaps,White,Male,23.0,Tensed,4,Near - North
2/15/2016 3:10,Domestic Abuse-In Progress ,Yes,DASTR,,Bodily Force,Body Weight to Pin,Black,Male,33.0,Verbal Non-Compliance,4,Jordan
2/15/2016 3:10,Domestic Abuse-In Progress ,Yes,DASTR,,Bodily Force,Body Weight to Pin,Black,Male,33.0,Verbal Non-Compliance,4,Jordan
2/15/2016 17:34,Assist EMS Personnel ,No,CIC,No,Bodily Force,Knees,Black,Male,52.0,Tensed,4,Near - North
2/15/2016 17:34,Assist EMS Personnel ,No,CIC,No,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North
2/15/2016 17:34,Assist EMS Personnel ,No,CIC,No,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North
2/15/2016 17:34,Assist EMS Personnel ,No,CIC,No,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North
2/15/2016 17:34,Assist EMS Personnel ,No,CIC,No,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North
2/15/2016 17:34,Assist EMS Personnel ,No,CIC,No,Bodily Force,Joint Lock,Black,Male,52.0,Tensed,4,Near - North
2/15/2016 17:34,Assist EMS Personnel ,No,CIC,No,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North
2/15/2016 17:34,Assist EMS Personnel ,No,CIC,No,Bodily Force,Body Weight to Pin,Black,Male,52.0,Tensed,4,Near - North
2/15/2016 17:34,Assist EMS Personnel ,No,CIC,No,Bodily Force,Punches,Black,Male,52.0,Tensed,4,Near - North
2/15/2016 17:34,Assist EMS Personnel ,No,CIC,No,Bodily Force,Punches,Black,Male,52.0,Tensed,4,Near - North
2/15/2016 22:58,Traffic Law Enforcement ,No,DAR,,Bodily Force,Joint Lock,White,Female,36.0,Tensed,5,Whittier
2/16/2016 3:27,Chase on Foot ,No,CSCREG,Yes,Bodily Force,Body Weight to Pin,Native American,Male,49.0,Fled on Foot,3,Central
2/16/2016 3:27,Chase on Foot ,No,CSCREG,Yes,Bodily Force,Knees,Native American,Male,49.0,Fled on Foot,3,Central
2/16/2016 3:27,Chase on Foot ,No,CSCREG,Yes,Bodily Force,Body Weight to Pin,Native American,Male,49.0,Fled on Foot,3,Central
2/16/2016 3:27,Chase on Foot ,No,CSCREG,Yes,Bodily Force,Knees,Native American,Male,49.0,Fled on Foot,3,Central
2/18/2016 16:15,Customer Trouble ,Yes,DAMPRP,,Bodily Force,Push Away,Black,Male,47.0,Unspecified,4,Harrison
2/18/2016 22:29,Customer Trouble ,Yes,DISCON,,Bodily Force,Body Weight to Pin,Black,Female,34.0,Tensed,1,Cedar Riverside
2/19/2016 13:04,Attempted Suicide ,Yes,SUICDE,Yes,Bodily Force,Kicks,White,Male,36.0,Assaulted Officer,3,Central
2/19/2016 13:04,Attempted Suicide ,Yes,SUICDE,Yes,Taser,Firing Darts,White,Male,36.0,Assaulted Officer,3,Central
2/19/2016 13:04,Attempted Suicide ,Yes,SUICDE,Yes,Bodily Force,Kicks,White,Male,36.0,Assaulted Officer,3,Central
2/19/2016 21:30,Damage Property-In Progress,Yes,DAMPRP,No,Bodily Force,Body Weight to Pin,Native American,Male,25.0,Unspecified,3,Powderhorn Park
2/20/2016 2:09,Fight ,No,FORCE,,Chemical Irritant,Crowd Control Mace,,,0.0,Commission of Crime,1,Downtown West
2/20/2016 2:09,Fight ,No,FORCE,,Chemical Irritant,Crowd Control Mace,Black,Male,0.0,Commission of Crime,1,Downtown West
2/20/2016 3:17,Check the Welfare ,Yes,OBSTRU,Yes,Bodily Force,Knees,White,Male,41.0,Tensed,3,Elliot Park
2/20/2016 3:17,Check the Welfare ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Male,41.0,Tensed,3,Elliot Park
2/20/2016 3:17,Check the Welfare ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Male,41.0,Tensed,3,Elliot Park
2/21/2016 1:10,Suspicious Person ,No,DISCON,No,Taser,Touch,White,Male,22.0,Tensed,1,Downtown West
2/21/2016 1:10,Suspicious Person ,No,DISCON,No,Taser,Display,White,Female,21.0,Tensed,1,Downtown West
2/21/2016 2:10,Disturbance ,No,FLEEFT,No,Chemical Irritant,Crowd Control Mace,Black,Male,20.0,Unspecified,1,Downtown West
2/21/2016 2:10,Disturbance ,No,FLEEFT,No,Chemical Irritant,Crowd Control Mace,Black,Male,24.0,Fled on Foot,1,Downtown West
2/21/2016 2:10,Disturbance ,No,FLEEFT,No,Chemical Irritant,Crowd Control Mace,Black,Male,20.0,Unspecified,1,Downtown West
2/21/2016 2:10,Disturbance ,No,FLEEFT,No,Taser,Firing Darts,Black,Male,24.0,Fled on Foot,1,Downtown West
2/21/2016 2:17,Disturbance ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,commission of crime,1,Downtown West
2/21/2016 2:17,Disturbance ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,commission of crime,1,Downtown West
2/21/2016 2:26,Fight ,No,DISCON,,Chemical Irritant,Personal Mace,White,Male,25.0,Verbal Non-Compliance,1,Downtown West
2/21/2016 2:41,Miscellaneous ,No,DISCON,,Chemical Irritant,Personal Mace,,Female,21.0,Commission of Crime,1,Downtown West
2/21/2016 17:34,Officer Needs Help ,No,AOA,,Bodily Force,Body Weight to Pin,Black,Male,22.0,Tensed,1,Downtown West
2/22/2016 1:59,Sound of Shots Fired ,Yes,WEAP,,Chemical Irritant,Crowd Control Mace,Black,Male,18.0,Commission of Crime,1,Downtown West
2/22/2016 14:59,Suspicious Person ,No,OBSTRU,No,Taser,Firing Darts,Black,Male,26.0,Fled on Foot,1,Downtown West
2/23/2016 1:07,Suspicious Person ,No,RIOT,,Chemical Irritant,Crowd Control Mace,Black,Male,25.0,Verbal Non-Compliance,1,Downtown West
2/23/2016 23:25,Unwanted Person ,Yes,NARC,No,Bodily Force,Body Weight to Pin,Black,Male,36.0,Commission of Crime,3,Hiawatha
2/24/2016 20:00,Traffic Law Enforcement ,No,NARC,,Bodily Force,Body Weight to Pin,Black,Male,35.0,Fled on Foot,5,Steven's Square - Loring Heights
2/25/2016 23:26,Theft-Hold One Cooperative ,No,THEFT,No,Bodily Force,Conscious Neck Restraint,Black,Male,26.0,Commission of Crime,1,Downtown East
2/26/2016 17:23,Suspicious Vehicle ,No,FLEE,,Bodily Force,Body Weight to Pin,Black,Female,32.0,Unspecified,4,McKinley
2/27/2016 2:03,Disturbance ,No,DISCON,,Bodily Force,Body Weight to Pin,Black,Female,27.0,Commission of Crime,1,Downtown West
2/27/2016 2:11,Personal Injury Accident ,Yes,OBSTRU,,Bodily Force,Joint Lock,Native American,Female,25.0,Tensed,2,Windom Park
2/27/2016 2:20,On Site ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,21.0,Commission of Crime,1,Downtown West
2/27/2016 2:20,On Site ,No,DISCON,,Bodily Force,Push Away,Black,Male,21.0,Commission of Crime,1,Downtown West
2/28/2016 1:53,Disturbance ,No,DISCON,,Bodily Force,Push Away,,Female,21.0,Commission of Crime,1,Downtown West
2/28/2016 1:53,Disturbance ,No,DISCON,,Chemical Irritant,Personal Mace,,Female,21.0,Commission of Crime,1,Downtown West
2/28/2016 2:25,Domestic Abuse-In Progress ,Yes,DASLT5,,Bodily Force,Body Weight to Pin,White,Male,35.0,Tensed,5,CARAG
2/28/2016 2:25,Domestic Abuse-In Progress ,Yes,DASLT5,,Bodily Force,Body Weight to Pin,White,Male,35.0,Tensed,5,CARAG
2/28/2016 2:25,Domestic Abuse-In Progress ,Yes,DASLT5,,Bodily Force,Body Weight to Pin,White,Male,35.0,Tensed,5,CARAG
2/28/2016 4:22,Damage Property-In Progress,Yes,DAMPRP,Yes,Bodily Force,Punches,Native American,Male,30.0,Tensed,3,Wenonah
2/29/2016 2:13,Suspicious Person ,No,RCPROP,,Bodily Force,Body Weight to Pin,Black,Male,16.0,Fled on Foot,1,Downtown West
3/2/2016 22:09,Suspicious Person ,No,ASLT4,Yes,Bodily Force,Knees,Black,Male,32.0,Assaulted Officer,1,Downtown West
3/2/2016 22:09,Suspicious Person ,No,ASLT4,Yes,Taser,Touch,Black,Male,32.0,Assaulted Officer,1,Downtown West
3/2/2016 22:09,Suspicious Person ,No,ASLT4,Yes,Bodily Force,Punches,Black,Male,32.0,Assaulted Officer,1,Downtown West
3/2/2016 22:09,Suspicious Person ,No,ASLT4,Yes,Taser,Firing Darts,Black,Male,32.0,Assaulted Officer,1,Downtown West
3/2/2016 22:09,Suspicious Person ,No,ASLT4,Yes,Bodily Force,Joint Lock,Black,Male,32.0,Assaulted Officer,1,Downtown West
3/2/2016 22:09,Suspicious Person ,No,ASLT4,Yes,Bodily Force,Body Weight to Pin,Black,Male,32.0,Assaulted Officer,1,Downtown West
3/2/2016 22:09,Suspicious Person ,No,ASLT4,Yes,Bodily Force,Body Weight to Pin,Black,Male,32.0,Assaulted Officer,1,Downtown West
3/2/2016 22:09,Suspicious Person ,No,ASLT4,Yes,Bodily Force,Knees,Black,Male,32.0,Assaulted Officer,1,Downtown West
3/4/2016 2:32,Fight ,Yes,OBSTRU,,Bodily Force,Body Weight to Pin,White,Male,22.0,Verbal Non-Compliance,2,Windom Park
3/4/2016 2:32,Fight ,Yes,OBSTRU,,Bodily Force,Body Weight to Pin,White,Male,22.0,Verbal Non-Compliance,2,Windom Park
3/5/2016 0:51,Assault in Progress ,Yes,OBSTRU,,Chemical Irritant,Personal Mace,White,Male,19.0,Unspecified,2,Marcy Holmes
3/5/2016 13:38,Domestic Abuse-In Progress ,Yes,DASLT5,,Bodily Force,Body Weight to Pin,Black,Male,17.0,Tensed,4,Hawthorne
3/5/2016 13:38,Domestic Abuse-In Progress ,Yes,DASLT5,,Bodily Force,Push Away,Black,Male,17.0,Tensed,4,Hawthorne
3/5/2016 13:38,Domestic Abuse-In Progress ,Yes,DASLT5,,Bodily Force,Joint Lock,Black,Male,17.0,Tensed,4,Hawthorne
3/5/2016 19:43,Tenant Trouble ,Yes,OBSTRU,No,Bodily Force,Body Weight to Pin,Black,Male,19.0,Verbal Non-Compliance,4,Hawthorne
3/5/2016 19:43,Tenant Trouble ,Yes,OBSTRU,No,Bodily Force,Push Away,Black,Male,19.0,Verbal Non-Compliance,4,Hawthorne
3/5/2016 19:43,Tenant Trouble ,Yes,OBSTRU,No,Bodily Force,Joint Lock,Black,Male,19.0,Verbal Non-Compliance,4,Hawthorne
3/5/2016 19:43,Tenant Trouble ,Yes,OBSTRU,No,Bodily Force,Joint Lock,Black,Male,41.0,Tensed,4,Hawthorne
3/5/2016 19:43,Tenant Trouble ,Yes,OBSTRU,No,Bodily Force,Body Weight to Pin,Black,Male,41.0,Tensed,4,Hawthorne
3/5/2016 19:43,Tenant Trouble ,Yes,OBSTRU,No,Bodily Force,Body Weight to Pin,Black,Male,41.0,Tensed,4,Hawthorne
3/5/2016 19:43,Tenant Trouble ,Yes,OBSTRU,No,Bodily Force,Joint Lock,Black,Male,41.0,Tensed,4,Hawthorne
3/5/2016 19:43,Tenant Trouble ,Yes,OBSTRU,No,Bodily Force,Joint Lock,Black,Male,19.0,Verbal Non-Compliance,4,Hawthorne
3/5/2016 22:37,Traffic Law Enforcement ,No,TLE,No,Bodily Force,Joint Lock,Other / Mixed Race,Male,22.0,Tensed,4,Jordan
3/6/2016 1:28,Traffic Law Enforcement ,No,DWIREF,No,Bodily Force,Body Weight to Pin,Black,Male,32.0,Verbal Non-Compliance,4,Willard - Hay
3/6/2016 1:28,Traffic Law Enforcement ,No,DWIREF,No,Bodily Force,Body Weight to Pin,Black,Male,32.0,Verbal Non-Compliance,4,Willard - Hay
3/6/2016 1:28,Traffic Law Enforcement ,No,DWIREF,No,Bodily Force,Push Away,Black,Male,32.0,Verbal Non-Compliance,4,Willard - Hay
3/6/2016 1:28,Traffic Law Enforcement ,No,DWIREF,No,Bodily Force,Joint Lock,Black,Male,32.0,Verbal Non-Compliance,4,Willard - Hay
3/7/2016 2:38,Fight ,No,FORCE,,Chemical Irritant,Personal Mace,Black,Male,18.0,Commission of Crime,1,Downtown West
3/7/2016 3:13,Emotionally Disturb Person ,No,NARC,,Bodily Force,Body Weight to Pin,Black,Male,25.0,Tensed,1,Downtown West
3/7/2016 3:13,Emotionally Disturb Person ,No,NARC,,Bodily Force,Body Weight to Pin,Black,Male,25.0,Tensed,1,Downtown West
